Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
21/11/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Met Office,636975,833162.35,Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
28/11/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Technopolis Ltd,638980,72390,Dsit - Ispf Evaluation - (Ispf Oda)-R & D Economic Consultancy And Research,Bn1 1ee,Vendor
11/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,634061,276307.64,Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
21/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636721,1582089.1,Dsit - Royal Society International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
21/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636723,361422.2,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
21/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636724,201792.86,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
21/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636727,166605.14,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
26/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Faraday Institution,638085,468105.76,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ox11 0ra,Grant
07/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,633441,46305,Dsit - Newton Fund - Supplier Academy Of Medical Sciences-r & D Administration Of Grants And Awards,W1b 1qh,Grant
08/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,633738,32652,Dsit - Academy Of Medical Sciences - Global Challenges Research Fund-r & D Administration Of Grants And Awards,W1b 1qh,Grant
08/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,633739,46305,Dsit - Newton Fund - Supplier Academy Of Medical Sciences-r & D Administration Of Grants And Awards,W1b 1qh,Grant
08/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,633756,33902,Dsit - Academy Of Medical Sciences - Global Challenges Research Fund-r & D Administration Of Grants And Awards,W1b 1qh,Grant
11/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Academy Of Medical Sciences,634061,37703.59,Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,W1b 1qh,Grant
21/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Met Office,636690,231272.88,Dsit - Met Office International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Ex1 3pb,Wga Only
21/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636722,39543,Dsit - Royal Society International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
21/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636726,93370.67,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
27/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",The Royal Society,636728,85390.08,Dsit - Royal Society International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ag,Grant
21/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Met Office,636975,41317.74,Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Ex1 3pb,Wga Only
21/11/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Met Office,636975,42680.11,Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Ex1 3pb,Wga Only
21/11/2024,Ca - Clarity Travel Management,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Corporate Travel Management (North) Ltd,636855,327570.81,Dsit - Devolved Admin-ca - Clarity Travel Management,Bd1 5hq,Vendor
11/11/2024,Purchase Of Intangible Software,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Qualtrics Llc,633490,25000,Dsit - Devolved Admin-purchase Of Intangible Software,84604,Vendor
29/11/2024,Technical Advice / Services & Support,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Corporation Of Trinity House Of Deptford Strond,638075,29993,Dsit - Pnt Office Programme-technical Advice / Services & Support,Co12 3jw,Vendor
05/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Ncc Operations Ltd,632638,460008.58,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Bs16 7fs,Grant
06/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Scottish Association For Marine Science,633012,366323.15,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Pa37 1qa,Vendor
07/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Niab.,633463,173018.5,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Cb3 0le,Vendor
13/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Historic Environment Scotland,634753,279061.82,Dsit - Horizon Europe Association Evaluation (Support Spend)-R & D Current Grants To Private Sector - Npish,Eh9 1sh,Vendor
22/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Cfms Services Ltd,637053,96340.8,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Bs16 7fr,Vendor
22/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Glass Futures Ltd,637264,110680.75,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,S35 2py,Vendor
26/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Moredun Research Institute,638214,136608.35,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh26 0pz,Grant
27/11/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Fera Science Ltd,638681,65940.25,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Yo41 1lz,Vendor
13/11/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",National Library Of Scotland,634705,99440,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Central Government,Eh1 1ew,Vendor
05/11/2024,Hire Of Agency Staff,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Gatenbysanderson Ltd,628581,34872,Dsit - Trigs - Itu & Internet Governance - Admin-hire Of Agency Staff,Ls1 2hl,Vendor
15/11/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Ukri - Natural Environment Research Council,635396,26084.37,Dsit - Government Office For Technology Transfer-r & D Current Grants To Central Government,Sn2 1eu,Wga Only
18/11/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Ordnance Survey Ltd,635432,57589.95,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,So16 0as,Wga Only
25/11/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Health And Safety Executive,637940,27992.29,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Fy5 3ta,Vendor
27/11/2024,Learning And Dev - Cs Skills,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Cabinet Office,617630,71256.57,Dsit - Corporate Services Admin-learning And Dev - Cs Skills,Np10 8fz,Wga Only
07/11/2024,Fast Stream - Full Cost,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Cabinet Office,617631,83488,Dsit - Devolved Admin-fast Stream - Full Cost,Np10 8fz,Wga Only
07/11/2024,Fast Stream - Full Cost,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Cabinet Office,617636,120418,Dsit - Devolved Admin-fast Stream - Full Cost,Np10 8fz,Wga Only
04/11/2024,Fast Stream - Full Cost,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Cabinet Office,632390,90313,Dsit - Devolved Admin-fast Stream - Full Cost,Fy1 9jn,Wga Only
