Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
31/12/2024,R & D International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",International Organization Of Legal Metrology,645711,48948.34,Dsit - Nms International Subscriptions-r & D International Subscriptions,F-75009,Vendor
31/12/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,647053,292746.96,Dsit - Npl National Timing Centre-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
31/12/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,647057,261483.81,Dsit - Npl National Timing Centre-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
04/12/2024,R & D External Legal Advice And Services,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Science",Tlt Llp,640354,25729.82,Dsit - Covid Inquiry-r & D External Legal Advice And Services,Bs1 6tp,Vendor
09/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",West Midlands Combined Authority,641602,27763,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,B19 3sd,Grant
20/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Civil Aviation Authority,645682,66679.55,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Rh6 0yr,Vendor
20/12/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Powys County Council,645685,58719.59,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ld1 5lg,Vendor
04/12/2024,Res - Npf - Agencies - General Fund,"Dsit - Science, Innovation And Growth - Dsit - Space",Uk Space Agency,639966,23000000,Dsit - Uk Space Agency - Supply Funding-res - Npf - Agencies - General Fund,Sn2 1sz,Wga Only
04/12/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Parent And Family Consulting Ltd,637712,46735.62,Dsit - Security Team Policy & International Programme-current Grants To Private Sector - Npish,N1 9pf,Grant
09/12/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Crisp Thinking (Uk) Ltd,640361,56736,Dsit - Security Team Nsoit & Tech Programme-other Professional Services,Ls1 4ol,Vendor
