Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
03/07/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Getmapping Ltd,606649,"£107,195.66",Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Gu51 2uh,Vendor
10/07/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,607105,"£111,680.78",Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Le65 2as,Vendor
05/07/2024,Business Rates,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",The Alan Turing Institute,607536,"£59,948.32",Dsit - Geospatial Programme-business Rates,Nw1 2db,Grant
30/07/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Getmapping Ltd,612198,"£31,000.00",Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Gu51 2uh,Vendor
31/07/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,612539,"£28,000.00",Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Le65 2as,Vendor
10/07/2024,Legal Costs,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Dla Piper Uk Llp,608695,"£84,000.00",Dsit - International Data Flows-legal Costs,S1 2jx,Vendor
10/07/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Birmingham City University,608703,"£37,500.00",Dsit - Adult Retraining-current Grants To Private Sector - Npish,B5 5ju,Vendor
22/07/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,610398,"£80,087.75",Dsit - Cyber Security Council-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
30/07/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Escal Institute Of Advanced Technologies T/A Sans Institute,612465,"£29,085.60",Dsit - Adult Retraining-other Professional Services,20852-3103,Vendor
05/07/2024,Advertising,Dsit - Corporate Services - Dsit - Communications,Cabinet Office,606272,"£50,000.00",Dsit - Corporate Services Admin-advertising,Sw1a 2hq,Wga Only
22/07/2024,Publications,Dsit - Corporate Services - Dsit - Communications,The Press Association Ltd,610337,"£26,784.00",Dsit - Corporate Services Admin-publications,Sw1v 1ae,Vendor
08/07/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Inex Microtechnology Ltd,607782,"£293,451.28",Dsit - Diversification Strategy Unit Admin-current Grants To Private Sector - Npish,Ne1 7ru,Grant
02/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,605842,"£90,342.66",Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
02/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,605842,"£1,896,727.58",Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
03/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,606205,"£50,900.00",Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Ex1 3pb,Wga Only
03/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,606205,"£936,620.78",Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
05/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,606251,"£381,911.64",Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
03/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,606303,"£39,938.09",Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
03/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,606304,"£45,749.55",Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
03/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,606304,"£52,740.11",Dsit - Royal Academy Of Engineering International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
17/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,606699,"£40,634.50",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,W1b 1qh,Grant
17/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,606699,"£119,637.00",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
03/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,607036,"£466,349.29",Dsit - British Council International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,E20 1jq,Wga Only
03/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,607036,"£1,927,808.55",Dsit - British Council International Science Partnership Fund (Ispf Oda)-R&D Current Grants To Public Corporations,E20 1jq,Wga Only
08/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,607042,"£362,114.48",Dsit - British Council International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,E20 1jq,Wga Only
08/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,607042,"£667,104.35",Dsit - British Council International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,E20 1jq,Wga Only
03/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,607045,"£45,103.20",Dsit - Newton Fund - Supplier - British Council-r&D Current Grants To Public Corporations,E20 1jq,Wga Only
04/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,607084,"£217,838.00",Dsit - Royal Academy Of Engineering - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5dg,Vendor
04/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,607084,"£428,988.14",Dsit - Royal Academy Of Engineering - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
04/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,607428,"£95,110.00",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,W1b 1qh,Grant
04/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,607428,"£378,664.00",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
04/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607430,"£25,000.00",Dsit - British Academy International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
04/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607430,"£500,000.00",Dsit - British Academy International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
04/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607432,"£285,761.50",Dsit - British Academy - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
04/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607432,"£2,271,754.53",Dsit - British Academy - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
04/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607433,"£560,966.00",Dsit - British Academy International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
04/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,607433,"£10,821,659.00",Dsit - British Academy International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
08/07/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Itad Ltd,607742,"£170,000.00",Dsit - Gcrf - Evaluation Line-r & D Economic Consultancy And Research,Bn1 3xe,Vendor
17/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,607856,"£65,035.66",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Oda)-R & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
12/07/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Itad Ltd,609007,"£144,967.84",Dsit - Newton Fund - Evaluation-r & D Economic Consultancy And Research,Bn1 3xe,Vendor
25/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,611111,"£231,163.07",Dsit - British Council International Science Partnership Fund (Ispf Oda)-R & D Administration Of Grants And Awards,E20 1jq,Wga Only
25/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Council,611111,"£5,338,753.03",Dsit - British Council International Science Partnership Fund (Ispf Oda)-R&D Current Grants To Public Corporations,E20 1jq,Wga Only
25/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Scottish Funding Council (Scottish Further And Higher Education Funding Council),611296,"£679,266.66",Dsit - Ispf Oda Scottish Funding Council-r & D Current Grants To Central Government,Eh12 5hd,Grant
26/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£27,046.14",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Tw11 0lw,Vendor
26/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£42,723.15",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,Tw11 0lw,Vendor
26/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£67,320.57",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
26/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£240,348.52",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
26/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£447,480.68",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
26/07/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,611418,"£673,912.05",Dsit - National Physical Laboratories International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Tw11 0lw,Vendor
29/07/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Itad Ltd,611879,"£65,916.00",Dsit - Gcrf - Evaluation Line-r & D Economic Consultancy And Research,Bn1 3xe,Vendor
29/07/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,611882,"£40,634.50",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Administration Of Grants And Awards,W1b 1qh,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,611882,"£247,387.00",Dsit - Academy Of Medical Sciences International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
29/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Charades Theatre Company,611945,"£50,000.00",Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Eh4 8dz,Grant
31/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Satellite Applications Catapult Ltd,612531,"£29,215.25",Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ox11 0qr,Vendor
02/07/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,606263,"£120,940.54",Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
03/07/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,607046,"£120,858.24",Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
03/07/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,607048,"£111,909.00",Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
17/07/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,607051,"£46,671.88",Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
05/07/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,607537,"£149,628.54",Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
02/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Zoological Society Of London,606558,"£552,295.70",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Nw1 4ry,Vendor
05/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Fera Science Ltd,607547,"£110,685.97",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Dl1 9hn,Vendor
08/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Zoological Society Of London,607855,"£552,295.70",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Nw1 4ry,Vendor
24/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,610417,"£612,657.75",Dsit - Psre Infrastructure Fund - Nml-r & D Current Grants To Private Sector - Npish,Tw11 0ly,Grant
24/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,610419,"£367,184.32",Dsit - Psre Infrastructure Fund - Nml-r & D Current Grants To Private Sector - Npish,Tw11 0ly,Grant
26/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Scottish Association For Marine Science,611683,"£94,245.92",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Pa37 1qa,Vendor
29/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Niab.,611862,"£220,143.97",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Cb3 0le,Vendor
29/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Manufacturing Technology Centre Ltd,611878,"£477,167.39",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Cv7 9ju,Vendor
29/07/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Centre For Process Innovation Ltd,611909,"£1,526,616.18",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Ts10 4rf,Grant
30/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Botanic Garden Edinburgh,612461,"£701,308.26",Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Central Government,Eh3 5lr,Wga Only
26/07/2024,Learning And Dev - Cs Skills,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Serco Ltd,611733,"£40,040.00",Dsit - Trigs - Itu & Internet Governance - Admin-learning And Dev - Cs Skills,Nn17 9gy,Vendor
02/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Mhra -  Medicines And Healthcare Products Regulatory Agency,605876,"£44,505.67",Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,E14 4pu,Wga Only
04/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Ukri - Natural Environment Research Council,607426,"£27,070.00",Dsit - Government Office For Technology Transfer-r & D Current Grants To Central Government,Sn2 1eu,Wga Only
15/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Npl Management Ltd,608817,"£47,796.46",Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Tw11 0lw,Vendor
17/07/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Alder Hey Children's Nhs Foundation Trust,610169,"£51,593.50",Dsit - Government Office For Technology Transfer-r & D Current Grants To Central Government,L12 2ap,Wga Only
02/07/2024,Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Digital Catapult Services Ltd,606555,"£54,257.27",Dsit - Devolved Admin-current Grants To Private Sector - Npish,Nw1 2ra,Vendor
10/07/2024,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",British Technology Investments Ltd,608115,"£1,000,000.00",Dsit - Tss - Bti Limited-grant-in-aid To Arms Length Bodies,Sw1h 0et,Grant
