Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
03/09/2024,R & D Purchase Of Weather Information & Weather-related Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,618765,"£283,333.33",Dsit - Space Weather Service-r & D Purchase Of Weather Information & Weather-related Services,Ex1 3pb,Wga Only
06/09/2024,R & D Purchase Of Weather Information & Weather-related Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,618987,"£1,800,416.67",Dsit - Hadley Centre-r & D Purchase Of Weather Information & Weather-related Services,Ex1 3pb,Wga Only
16/09/2024,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,620096,"£244,828.46",Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
11/09/2024,Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Office Of Communications (Ofcom),620333,"£537,223.00",Dsit - Knowledge And Innovation Yearly Budget Adjustments-research And Development Expenditure,Se1 9ha,Vendor
11/09/2024,Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Office Of Communications (Ofcom),620334,"£2,913,797.50",Dsit - Knowledge And Innovation Yearly Budget Adjustments-research And Development Expenditure,Se1 9ha,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623870,"£1,537,333.33",Dsit - Nms - Npl Advanced Manufacturing-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623873,"£1,383,167.67",Dsit - Nms - Npl Digital-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623879,"£1,661,333.33",Dsit - Nms - Npl Energy And Environment-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623884,"£1,548,000.00",Dsit - Nms - Npl Life Sciences And Health-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623886,"£1,219,667.00",Dsit - Nms - Npl Cross Sector-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623887,"£233,333.00",Dsit - Nms - Net Zero-r&D Laboratory Services,Tw11 0lw,Vendor
30/09/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,623896,"£145,889.12",Dsit - Npl Strategic Priorities Fund Analysis For Innovators-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
30/09/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,624090,"£822,101.78",Dsit - Npl National Timing Centre-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
30/09/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,624091,"£1,508,971.86",Dsit - Npl National Timing Centre-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
30/09/2024,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,624131,"£15,000,000.00",Dsit - Met Office: Eumetsat Second Generation Polar Satellite-nca - Additions - Other Loans - Public Corporations,Ex1 3pb,Wga Only
12/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Argyll And Bute Council,620618,"£30,000.00",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Pa31 8rt,Grant
12/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Tameside Metropolitan Borough Council,620620,"£26,315.93",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ol6 0gs,Grant
13/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Civil Aviation Authority,620773,"£34,694.23",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Rh6 0yr,Vendor
24/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Powys County Council,622850,"£57,973.27",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ld1 5lg,Vendor
24/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",West Midlands Combined Authority,622851,"£35,573.90",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,B19 3sd,Grant
26/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Milton Keynes Council,623659,"£101,527.91",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Mk9 3ej,Grant
26/09/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Tameside Metropolitan Borough Council,623683,"£25,847.92",Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ol6 0gs,Grant
18/09/2024,Other Staff Costs,"Dsit - Science, Innovation And Growth - Dsit - Space",Uk Government Investments (Ukgi),621936,"£522,000.00",Dsit - Devolved Admin-other Staff Costs,Nr7 0hs,Vendor
04/09/2024,Res - Npf - Agencies - General Fund,"Dsit - Science, Innovation And Growth - Dsit - Space",Uk Space Agency,618766,"£6,000,000.00",Dsit - Uk Space Agency - Supply Funding-res - Npf - Agencies - General Fund,Sn2 1sz,Wga Only
04/09/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Crisp Thinking (Uk) Ltd,618612,"£56,736.00",Dsit - Security Team Nsoit & Tech Programme-other Professional Services,Ls1 4ol,Vendor
12/09/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Parent And Family Consulting Ltd,620548,"£38,124.22",Dsit - Security Team Policy & International Programme-current Grants To Private Sector - Npish,N1 9pf,Grant
26/09/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Fenix Media Ltd T/A Pulsar,623603,"£37,167.50",Dsit - Security Team Nsoit & Tech Programme-other Professional Services,Ec1n 8aq,Vendor
20/09/2024,R & D Outsourced Other,"Dsit - Science, Innovation And Growth - Dsit - Space",Open Policy Ltd,622315,"£40,750.00",Dsit - Devolved Admin-r & D Outsourced Other,Nw1 2da,Vendor
30/09/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,624418,"£27,772,390.96",Dsit- Ofcom Cfer Receipts - Central-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
18/09/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,618179,"£45,622.50",Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
18/09/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,618288,"£84,978.85",Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
18/09/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,618292,"£67,513.72",Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
18/09/2024,R&D Current Grants To Public Corporations,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ukri-innovate Uk,618295,"£338,417.95",Dsit - Commercialising Ac Res (Asap)-R&D Current Grants To Public Corporations,Sn2 1fl,Wga Only
30/09/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,624418,"£2,196,229.10",Dsit- Bduk Cfer Receipts - Central (Ofcom Subsegment)-Cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
17/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,621330,"£1,673,743.35",Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
17/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,621331,"£541,666.65",Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
18/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,621334,"£707,810.00",Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
18/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,621353,"£97,719.50",Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
26/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Ericsson Ltd,622680,"£80,700.00",Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Rg1 1lx,Vendor
24/09/2024,Other It Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Telefonica Uk Ltd,592528,"£215,858.40",Dsit - Cell Broadcast System Prog 1-other It Consultancy,Rg2 6uu,Vendor
12/09/2024,External Legal Advice And Service,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Department For Business And Trade (Dbt),615608,"£95,709.31",Dsit - Trigs - Itu & Internet Governance - Admin-external Legal Advice And Service,Sw1a 2dy,Vendor
02/09/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),618410,"£29,922,647.00",Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
03/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Qinetiq Limited,606170,"£33,036.33",Dsit - Digital Tech Nrf-technical Advice / Services & Support,Gu14 0lx,Vendor
03/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Qinetiq Limited,606556,"£90,825.66",Dsit - Digital Tech Nrf-technical Advice / Services & Support,Gu14 0lx,Vendor
03/09/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Qinetiq Limited,611043,"£74,389.42",Dsit - Digital Tech Nrf-technical Advice / Services & Support,Gu14 0lx,Vendor
19/09/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,618347,"£103,650.00",Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
19/09/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,618349,"£26,400.00",Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
19/09/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,618352,"£42,355.00",Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
19/09/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Capgemini Uk Plc,618354,"£71,475.00",Dsit - Digital Tech Nrf-strategy Consultancy,Gu21 6db,Vendor
