Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
26/03/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,582123,97719.5,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
26/03/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,582126,25000,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
26/03/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,583505,25000,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
26/03/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,583510,97719.5,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
04/03/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),575666,17171738,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
19/03/2024,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,"Department For Culture, Media And Sport",580285,17544780.41,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Wga Only
08/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,"Gryphon Scientific, Llc",559806,51933.56,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,Md 20912,Vendor
07/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Prolific Academic Ltd,574025,62264.15,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,N13 4bs,Vendor
07/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Prolific Academic Ltd,574025,145283.02,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,N13 4bs,Vendor
12/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,"Gryphon Scientific, Llc",574870,132549.72,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,Md 20912,Vendor
05/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Fuzzy Labs Limited,575348,34500,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,M2 5ln,Vendor
11/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Faculty Science Ltd,577355,256351.25,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,Ec1v 9bw,Vendor
08/03/2024,R & D Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,577394,54802.24,Dsit - Digital Tech Nrf-r & D Research And Development Expenditure,,Vendor
15/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Crystal Peak Security Llc,577782,116666,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,29301,Vendor
18/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Fuzzy Labs Limited,579452,34500,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,M2 5ln,Vendor
21/03/2024,R & D Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,580274,85882.84,Dsit - Digital Tech Nrf-r & D Research And Development Expenditure,,Vendor
21/03/2024,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,The Alan Turing Institute,580386,70216.2,Dsit - Digital Tech Nrf-consultancy Expenditure,Nw1 2db,Grant
28/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Signature Science Llc,582181,51870.7,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,78759,Vendor
26/03/2024,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,The Alan Turing Institute,582848,46810.8,Dsit - Digital Tech Nrf-consultancy Expenditure,Nw1 2db,Grant
28/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Faculty Science Ltd,584636,423900,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,Ec1v 9bw,Vendor
28/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Fuzzy Labs Limited,584736,34500,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,M2 5ln,Vendor
13/03/2024,Business Rates,Dsit - Corporate Services - Dsit - Cs Coo Office,Uk Government Investments (Ukgi),576112,248400,Dsit - Corporate Services Admin-business Rates,Nr7 0hs,Vendor
01/03/2024,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Scottish Funding Council (Scottish Further And Higher Education Funding Council),575378,4523039,Dsit - He Research Capital: Scotland-other Goods/Services,Eh12 5hd,Grant
06/03/2024,R & D Outsourced Other,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Department For Education,575633,35000,Dsit - Devolved Admin-r & D Outsourced Other,Cv1 2wt,Wga Only
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,575652,25496000,Dsit - Royal Society-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,575653,442029,Dsit - British Academy Transitional Measures And Talent Offer (Eu)-R & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,575653,13605403,Dsit - British Academy-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,575655,98220.99,Dsit - Royal Academy Of Engineering Transitional Measures And Talent Offer (Eu)-R & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,575655,9526802.69,Dsit - Royal Academy Of Engineering-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,575657,2366452,Dsit - Academy Of Medical Sciences-r & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
04/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,576050,250000000,Dsit - Discovery Fellowships Endowment-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
05/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,576484,150000000,Dsit - Green Futures Fellowships Endowment-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
08/03/2024,Ppm Consultancy,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Veracity Osi Uk Ltd,577435,27456,Dsit - Devolved Admin-ppm Consultancy,Ec3r 8lj,Vendor
25/03/2024,International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",European Commission,579451,19527801.99,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-international Subscriptions,.,Grant
25/03/2024,R & D International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",European Commission,579451,976390100,Dsit - Eu Exit: Horizon Europe Association-r & D International Subscriptions,.,Grant
27/03/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Digital Unlimited Group Ltd,584293,329965.98,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Wc2h 9ea,Vendor
27/03/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,584638,200555.12,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Se1 0sw,Vendor
27/03/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,584644,32618.32,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Se1 0sw,Vendor
27/03/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,584648,113999.99,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Se1 0sw,Vendor
27/03/2024,Marketing And Media,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,584650,49433.44,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-marketing And Media,Se1 0sw,Vendor
07/03/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Getmapping Ltd,575538,119106.3,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Gu51 2uh,Vendor
06/03/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Airbus Defence And Space Ltd,576497,35925.43,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Ne3 3af,Vendor
15/03/2024,R & D Other Professional Services,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Bluesky International Ltd,579380,101755.2,Dsit - Ordnance Survey- Aerial Photography Great Britain-r & D Other Professional Services,Le65 2as,Vendor
28/03/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,585530,6470200,Dsit- Ico Cfer Receipts - Central-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
19/03/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Plexal (City) Ltd,574169,26151.7,Dsit - Cyber Runway-other Professional Services,W1t 3jj,Vendor
12/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Lancaster University,578164,99907.2,Dsit - Northern Accelerator-current Grants To Private Sector - Npish,La1 4yw,Vendor
27/03/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Government Communications Headquarters (Gchq),578631,48000,Dsit - Online Platform-other Professional Services,Gl51 0ex,Vendor
18/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Chartered Institute Of Information Security,579719,127000,Dsit - Adult Retraining-current Grants To Private Sector - Npish,Wr11 8jj,Vendor
19/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Future Transformation Cic,580333,30000,Dsit - Cyber Local-current Grants To Private Sector - Npish,Bd19 3qb,Vendor
19/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Imo Charity,580334,35842,Dsit - Cyber Local-current Grants To Private Sector - Npish,Bb1 5bl,Vendor
21/03/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Ecorys Uk Limited,580363,29502,Dsit - Online Platform-research And Development Expenditure,B1 2ra,Vendor
19/03/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Government Communications Headquarters (Gchq),580425,94800,Dsit - Adult Retraining-other Professional Services,Gl51 0ex,Vendor
22/03/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Qa Ltd,582151,431893.62,Dsit - Online Platform-other Professional Services,Ec4n 6hl,Vendor
22/03/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Qa Ltd,582309,60855,Dsit - Online Platform-other Professional Services,Ec4n 6hl,Vendor
25/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Techuk Limited,583402,32994.6,Dsit - Cyber Exchange-current Grants To Private Sector - Npish,Ec4a 4ad,Vendor
14/03/2024,R & D International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Science",Public Group International Ltd,579064,77000,Dsit - Insights & Emtech-r & D International Subscriptions,Sw1a 2hu,Vendor
01/03/2024,Utilities,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Smartestenergy Ltd,575271,34231.16,Dsit- Onp- Uktl-uk Telecoms Lab-utilities,E14 4hd,Grant
26/03/2024,Ppm (Project & Programme Management),Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Rsm Uk Consulting Llp,576013,440000,Dsit - Future Telecoms R&D-ppm (Project & Programme Management),Ec4a 4ab,Vendor
22/03/2024,Business Rates,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Savills (Uk) Ltd,582260,158803.2,Dsit- Onp- Uktl-uk Telecoms Lab-business Rates,Ec2m 7eb,Vendor
25/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Inex Microtechnology Ltd,583255,313232.62,Dsit - Diversification Strategy Unit Admin-current Grants To Private Sector - Npish,Ne1 7ru,Grant
26/03/2024,Capital Grants To Private Sector - Companies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Adtran Networks Uk Ltd,583839,669429.63,Dsit - Future Networks R&D Capital Grants-capital Grants To Private Sector - Companies,Yo30 4ry,Grant
28/03/2024,Independent Experts,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,National Cyber Security Centre (Ncsc),584586,98760.47,Dsit - Diversification Strategy Prog-independent Experts,Gl51 0ex,Vendor
04/03/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Digital Unlimited Group Ltd,575607,118917.4,Dsit - Digital Skills & Inclusion-strategy Consultancy,Wc2h 9ea,Vendor
04/03/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Digital Unlimited Group Ltd,575631,47539.69,Dsit - Digital Skills & Inclusion-strategy Consultancy,Wc2h 9ea,Vendor
08/03/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Futuredotnow,576808,30000,Dsit - Digital Skills & Inclusion-current Grants To Private Sector - Npish,Ox4 4dq,Vendor
13/03/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Digital Unlimited Group Ltd,578616,47802.29,Dsit - Digital Skills & Inclusion-strategy Consultancy,Wc2h 9ea,Vendor
28/03/2024,Strategy Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Economy Unit,Omnicom Media Group Uk Ltd T/A Manning Gottlieb Omd,584965,99660.72,Dsit - Digital Skills & Inclusion-strategy Consultancy,Se1 0sw,Vendor
04/03/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Itad Ltd,576019,31700,Dsit - Gcrf - Evaluation Line-r & D Economic Consultancy And Research,Bn1 3xe,Vendor
08/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Faraday Institution,577388,428177.58,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ox11 0ra,Grant
18/03/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,577686,40899.59,Dsit - National Physical Laboratories International Science Partnership Fund (Is-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
18/03/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,577686,89920.67,Dsit - National Physical Laboratories International Science Partnership Fund (Is-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
18/03/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,577686,115039.55,Dsit - National Physical Laboratories International Science Partnership Fund (Is-r & D Administration Of Grants And Awards,Tw11 0lw,Vendor
11/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,578095,36759.22,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
11/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,578095,42486.12,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
11/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Energy Systems Catapult Ltd,578095,69850.38,Dsit - Catapults International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Private Sector - Npish,B4 6bs,Vendor
11/03/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,578096,414329.4,Dsit - Met Office International Science Partnership Fund (Ispf Non-oda)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
19/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,580854,205143.72,Dsit - British Academy - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
19/03/2024,R & D Administration Of Grants And Awards,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,580854,215761.5,Dsit - British Academy - Global Challenges Research Fund-r & D Administration Of Grants And Awards,Sw1y 5ah,Vendor
19/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,580854,1047372.35,Dsit - British Academy - Global Challenges Research Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
21/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Department For Economy - Northern Ireland,581569,434425.5,Dsit - Qr - Ispf Oda-r & D Current Grants To Central Government,Bt1 4nn,Vendor
21/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Department For Economy - Northern Ireland,581776,434425.5,Dsit - Qr - Ispf Oda-r & D Current Grants To Central Government,Bt1 4nn,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Cranfield University,582826,80000,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Mk43 0al,Vendor
25/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Uk Atomic Energy Authority (Ukaea),582940,582856,Dsit - Uk Atomic Energy Agency International Science Partnership Fund (Ispf Non--r & D Current Grants To Central Government,Ox14 3db,Wga Only
25/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Uk Atomic Energy Authority (Ukaea),582940,1486774,Dsit - Uk Atomic Energy Agency International Science Partnership Fund (Ispf Non--r & D Current Grants To Central Government,Ox14 3db,Wga Only
25/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Kings College London,583281,100000,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Se1 0nz,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,583289,33815.16,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
25/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society Of Chemistry,583381,167593.48,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Cb4 0wf,Vendor
27/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Ukri - Natural Environment Research Council,584193,25000,Dsit - Tactical Fund-r & D Current Grants To Central Government,Cb3 0et,Wga Only
27/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Ukri - Natural Environment Research Council,584193,100000,Dsit - Tactical Fund-r & D Current Grants To Central Government,Cb3 0et,Wga Only
27/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Ukri - Natural Environment Research Council,584193,264781,Dsit - Tactical Fund-r & D Current Grants To Central Government,Cb3 0et,Wga Only
27/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Agri-epi Centre Ltd,584656,99760,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Tf10 8jz,Vendor
27/03/2024,Purchase Of Intangible Software,Dsit - Corporate Services - Dsit - Analysis Directorate,Department For Energy Security And Net Zero (Desnz),584231,123786.66,Dsit - Corporate Services Admin-purchase Of Intangible Software,Sw1h 0et,Wga Only
06/03/2024,R & D Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Science",Department For Transport,575556,25000,Dsit - Foresight: Horizon Scanning-r & D Research And Development Expenditure,Sw1p 4dr,Wga Only
08/03/2024,Ca - Clarity Travel Management,Dsit - Corporate Services - Dsit - Commercial,Corporate Travel Management (North) Ltd,577663,254081.58,Dsit - Devolved Admin-ca - Clarity Travel Management,Bd1 5hq,Vendor
28/03/2024,Consultancy Expenditure,Dsit - Corporate Services - Dsit - Commercial,4c Associates Ltd,584811,32640,Dsit - Corporate Services Admin-consultancy Expenditure,W6 7jp,Vendor
07/03/2024,Current Grants To Local Government,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Greater London Authority,576055,29801.11,Dsit - National Underground Asset Register-current Grants To Local Government,Se10 1ap,Wga Only
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584670,75326.4,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584676,63035.81,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584696,165280.42,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584697,158808.25,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584698,77903.75,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584699,53157.5,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584728,76260,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
28/03/2024,Other It Consultancy,"Dsit - Science, Innovation And Growth - Dsit - Geospatial",Atkinsrealis Uk Ltd,584729,70920,Dsit - National Underground Asset Register-other It Consultancy,Kt18 5bw,Grant
01/03/2024,Other Goods/Services,Dsit - Corporate Services - Dsit - Analysis Directorate,Department For Energy Security And Net Zero (Desnz),575178,58739.99,Dsit - Corporate Services Admin-other Goods/Services,Sw1h 0et,Wga Only
04/03/2024,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,572349,1700000,Dsit - Psre Infrastructure Fund - Met Office-r&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
01/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Moredun Research Institute,575329,274033.59,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh26 0pz,Grant
07/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Science And Advice For Scottish Agriculture (Sasa),576899,275200,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh12 9fj,Vendor
20/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Moredun Research Institute,580186,551375.82,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh26 0pz,Grant
20/03/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Science And Advice For Scottish Agriculture (Sasa),580971,137600,Dsit - Psre Infrastructure Fund - Other-r & D Current Grants To Private Sector - Npish,Eh12 9fj,Vendor
27/03/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Rand Europe Community Interest Company,584353,36148.01,Dsit - Research Collaboration Advice Team-r & D Economic Consultancy And Research,Cb4 1yg,Vendor
27/03/2024,R & D Economic Consultancy And Research,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Rand Europe Community Interest Company,584355,41142.82,Dsit - Research Collaboration Advice Team-r & D Economic Consultancy And Research,Cb4 1yg,Vendor
25/03/2024,International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - Space",European Commission,579453,1223525.2,Dsit - Copernicus Participation Fees-international Subscriptions,.,Grant
25/03/2024,R & D International Subscriptions,"Dsit - Science, Innovation And Growth - Dsit - Space",European Commission,579453,61176259.98,Dsit - Space Directorate - Copernicus Association-r & D International Subscriptions,.,Grant
25/03/2024,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Space",University Of Leicester,583320,35000,Dsit - Geo-ceos Office-grant-in-aid To Arms Length Bodies,Le1 7rh,Vendor
28/03/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,585530,7833059,Dsit- Ofcom Cfer Receipts - Central-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
01/03/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Technology Transfer",Nhs England (Nhs Commissioning Board),574112,299826,Dsit - Knowledge Assets Grant Fund-r & D Current Grants To Central Government,Ls11 1hp,Wga Only
