Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
06/06/2024,R & D Purchase Of Weather Information & Weather-related Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,599824,1800416.67,Dsit - Hadley Centre-r & D Purchase Of Weather Information & Weather-related Services,Ex1 3pb,Wga Only
10/06/2024,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,601229,151025.36,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
10/06/2024,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,601229,664998.03,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
17/06/2024,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,602250,409481.65,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
26/06/2024,Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Office Of Communications (Ofcom),605264,2913797.5,Dsit - Knowledge And Innovation Yearly Budget Adjustments-research And Development Expenditure,Se1 9ha,Vendor
26/06/2024,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - International,Merics Gmbh,604414,62553.75,Dsit - Trigs - Itu & Internet Governance - Admin-consultancy Expenditure,10179,Vendor
21/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Powys County Council,604206,48860.94,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ld1 5lg,Vendor
25/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Argyll And Bute Council,604726,25000,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Pa31 8rt,Grant
25/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Civil Aviation Authority,604731,51647.74,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Rh6 0yr,Vendor
25/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Financial Reporting Council,604735,53325.97,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ec2y 5as,Grant
26/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",Tameside Metropolitan Borough Council,604998,25632.31,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ol6 0gs,Grant
26/06/2024,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Technology And Innovation Regulation",(Sepa) Scottish Environment Protection Agency,605314,89327.77,Dsit - Bre - Regulators Pioneer Fund-r & D Current Grants To Central Government,Ml1 4wq,Wga Only
11/06/2024,Finance & Accounting Advice,"Dsit - Science, Innovation And Growth - Dsit - Space",Supplier Name Witheld,600683,500000,Dsit - Devolved Admin-finance & Accounting Advice,W1k 1ln,Vendor
05/06/2024,Res - Npf - Agencies - General Fund,"Dsit - Science, Innovation And Growth - Dsit - Space",Uk Space Agency,600464,170000000,Dsit - Uk Space Agency - Supply Funding-res - Npf - Agencies - General Fund,Sn2 1sz,Wga Only
12/06/2024,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Crisp Thinking (Uk) Ltd,600002,56736,Dsit - Security Team Nsoit & Tech Programme-other Professional Services,Ls1 4ol,Vendor
19/06/2024,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Parent And Family Consulting Ltd,603587,72618.97,Dsit - Security Team Policy & International Programme-current Grants To Private Sector - Npish,N1 9pf,Grant
12/06/2024,Other Services,Dsit - Corporate Services - Dsit - Ics Recharges,Department For Energy Security And Net Zero (Desnz),593836,8647069.09,Dsit - Corporate Services Admin-other Services,Sw1h 0et,Wga Only
13/06/2024,Other Services,Dsit - Corporate Services - Dsit - Ics Recharges,Department For Energy Security And Net Zero (Desnz),593837,3238665.06,Dsit - Corporate Services Admin-other Services,Sw1h 0et,Wga Only
28/06/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,605959,74549981.3,Dsit- Ofcom Cfer Receipts - Central-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
03/06/2024,Payments To Government Legal Department,Dsit - Corporate Services - Dsit - Legal Services,Government Legal Department,593860,2059750,Dsit - Corporate Services Admin-payments To Government Legal Department,Sw1h 9gl,Vendor
28/06/2024,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,605959,8181150,Dsit - Bduk Grant In Aid Funding-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
05/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,596919,707810,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
07/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Ericsson Ltd,600311,645603,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Rg1 1lx,Vendor
17/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Ericsson Ltd,600312,242374,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Rg1 1lx,Vendor
18/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,603526,97719.5,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
18/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,603532,707810,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
05/06/2024,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,587349,46530,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,,Vendor
05/06/2024,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Supplier name withheld,591352,266963.68,Dsit - Digital Tech Nrf-technical Advice / Services & Support,,Vendor
12/06/2024,Other Services,Dsit - Corporate Services - Dsit - Ics Recharges,Department For Energy Security And Net Zero (Desnz),593836,1263505.36,Dsit - Corporate Services Admin-other Services,Sw1h 0et,Wga Only
13/06/2024,Other Services,Dsit - Corporate Services - Dsit - Ics Recharges,Department For Energy Security And Net Zero (Desnz),593837,125397.48,Dsit - Corporate Services Admin-other Services,Sw1h 0et,Wga Only
05/06/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,600321,22750000,Dsit - Royal Society-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
05/06/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,600326,2476224,Dsit - British Academy-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
05/06/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,600327,3220945.44,Dsit - Royal Academy Of Engineering-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
05/06/2024,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,600329,486886,Dsit - Academy Of Medical Sciences-r & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
