Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
24/02/2025,Capital Grants To Private Sector - Companies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Ultracell Networks Ltd,659657,130016.68,Dsit- Onp-one-open Networks Ecosystem-capital Grants To Private Sector - Companies,Ls2 3aa,Vendor
25/02/2025,Capital Grants To Local Government,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Sunderland City Council,660263,550183.34,Dsit- Onp-one-open Networks Ecosystem-capital Grants To Local Government,Sr1 3aa,Wga Only
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Advanced Research And Invention Agency (Aria),653600,2571231,Dsit - Advanced Research And Invention Agency (Aria) Financing-grant-in-aid To Arms Length Bodies,Nw1 2da,Grant
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Biotechnology And Biological Science Research Council,653608,22000000,Dsit - Bbsrc Financing-grant-in-aid To Arms Length Bodies,Sn2 1ff,Wga Only
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Engineering And Physical Sciences Research Council,653611,105000000,Dsit - Epsrc Financing-grant-in-aid To Arms Length Bodies,Sn2 1ff,Vendor
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri-innovate Uk,653613,120000000,Dsit - Tsb Financing-grant-in-aid To Arms Length Bodies,Sn2 1fl,Wga Only
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Medical Research Council,653614,39038000,Dsit - Mrc Financing-grant-in-aid To Arms Length Bodies,W1n 4al,Wga Only
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Natural Environment Research Council,653615,17320000,Dsit - Nerc Financing-grant-in-aid To Arms Length Bodies,Sn2 1eu,Wga Only
05/02/2025,Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Biotechnology And Biological Science Research Council,653616,10000000,Dsit - Research Councils Pension Scheme (Bbsrc) - Grant-current Grants To Central Government,Sn2 1uh,Wga Only
03/02/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Science And Technology Facilities Council,653617,60000000,Dsit - Stfc Financing-grant-in-aid To Arms Length Bodies,Sn2 1sz,Wga Only
24/02/2025,Clearing Account   - Cost - Computer Equipment,Dsit - Corporate Services - Dsit - Ics Recharges,Econocom Products And Solutions Uk Ltd T/A Econocom,658415,65658.74,Dsit - Digital Infrastructure And Maintenance-clearing Account   - Cost - Computer Equipment,Ec4r 1ap,Vendor
24/02/2025,Clearing Account   - Cost - Computer Equipment,Dsit - Corporate Services - Dsit - Ics Recharges,Econocom Products And Solutions Uk Ltd T/A Econocom,658749,184605.74,Dsit - Digital Infrastructure And Maintenance-clearing Account   - Cost - Computer Equipment,Ec4r 1ap,Vendor
24/02/2025,Clearing Account   - Cost - Computer Equipment,Dsit - Corporate Services - Dsit - Ics Recharges,Econocom Products And Solutions Uk Ltd T/A Econocom,659437,78029.23,Dsit - Digital Infrastructure And Maintenance-clearing Account   - Cost - Computer Equipment,Ec4r 1ap,Vendor
24/02/2025,Clearing Account   - Cost - Computer Equipment,Dsit - Corporate Services - Dsit - Ics Recharges,Econocom Products And Solutions Uk Ltd T/A Econocom,659664,95157.6,Dsit - Digital Infrastructure And Maintenance-clearing Account   - Cost - Computer Equipment,Ec4r 1ap,Vendor
12/02/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - International,Silicon Catalyst Uk Ltd,657229,47233,Dsit - I&Es - Semis - Programme-consultancy Expenditure,Sw1p 2pn,Vendor
03/02/2025,R & D Uncapitalised Construction Costs,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Government Property Agency,653442,707180.1,Dsit - Ecmwf Hq-r & D Uncapitalised Construction Costs,B3 2bj,Vendor
24/02/2025,R & D Uncapitalised Construction Costs,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Government Property Agency,660059,291423.29,Dsit - Ecmwf Hq-r & D Uncapitalised Construction Costs,B3 2bj,Vendor
11/02/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Rsm Uk Consulting Llp,654855,40000,Dsit - Sof-digital Connectivity Infrastructure Accelerator-consultancy Expenditure,Ec4a 4ab,Vendor
06/02/2025,Library Services,"Dsit - Science, Innovation And Growth - Dsit - Office For Life Sciences",Business Funding Research Ltd T/A Beauhurst,655723,36000,Dsit - Ols: Database And Web Portal-library Services,Mk44 3ql,Vendor
10/02/2025,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Office For Life Sciences",Centre For Process Innovation Ltd,656508,518206.1,Dsit: Ols Marrs-other Goods/Services,Ts21 3fg,Grant
10/02/2025,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Office For Life Sciences",Centre For Process Innovation Ltd,656530,446780,Dsit: Ols Marrs-other Goods/Services,Ts10 4rf,Grant
26/02/2025,Other Goods/Services,"Dsit - Science, Innovation And Growth - Dsit - Office For Life Sciences",Centre For Process Innovation Ltd,657892,673611,Dsit: Ols Marrs-other Goods/Services,Ts10 4rf,Grant
10/02/2025,R & D Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Responsible Technology Adoption Unit,Nesta,652101,33200.4,Dsit - Ai Manchester Prize-r & D Current Grants To Private Sector - Npish,Ec4y 0ds,Grant
10/02/2025,R & D Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Responsible Technology Adoption Unit,Nesta,652103,85970.4,Dsit - Ai Manchester Prize-r & D Current Grants To Private Sector - Npish,Ec4y 0ds,Grant
28/02/2025,Project Management Costs,Dsit - Digital And Technology Group - Dsit - Responsible Technology Adoption Unit,Ipsos (Market Research) Ltd,661163,29500,Dsit - Cdei - Programme-project Management Costs,E1w 1yw,Vendor
18/02/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Futuredotnow,658381,101881.67,Dsit - Digital Skills & Inclusion-current Grants To Private Sector - Npish,Ox4 4dq,Vendor
26/02/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Barclays Bank Uk Plc (Eagle Labs),660202,1363798.71,Dsit - Tech Nation Grant-current Grants To Private Sector - Npish,E14 5hp,Vendor
27/02/2025,Economic Consultancy & Research,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Frontier Economics Ltd,660915,34739,Dsit - Digital Tech Nrf-economic Consultancy & Research,Wc1v 6da,Vendor
17/02/2025,Uk Subscriptions,Dsit - Digital And Technology Group - Dsit - International,Etsi,650248,134732.78,Dsit - Trigs - Technical - Admin-uk Subscriptions,6560,Vendor
25/02/2025,Economic Consultancy & Research,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Oecd (Organisation For Economic Co-operation And Development),659102,36648.2,Dsit - Devolved Admin-economic Consultancy & Research,75775,Vendor
19/02/2025,R & D Economic Consultancy And Research,Dsit - Chief Scientific Adviser - Dsit - Csa Dg Office,Futuredotnow,658815,60000,Dsit - Cs - Csa - R&D-r & D Economic Consultancy And Research,Ox4 4dq,Vendor
14/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,650276,139440,Dsit - Matrix Admin-technical Advice / Services & Support,E1 1ew,Vendor
06/02/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Investigo Ltd,652031,54870,Dsit - Matrix Admin-org  Change Managt Consultcy,E1 6eg,Vendor
06/02/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Ernst And Young Llp,655656,29346,Dsit - Matrix Admin-ppm Consultancy,Se1 7eu,Vendor
06/02/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Ernst And Young Llp,655657,73333,Dsit - Matrix Admin-ppm Consultancy,Ec2v 7tl,Vendor
07/02/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,656320,30357.6,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
07/02/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,656321,41344.16,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
10/02/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,656332,163993.62,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
28/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657489,32640,Dsit - Matrix Admin-technical Advice / Services & Support,E1 1ew,Vendor
20/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657490,139110,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
18/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657492,78000,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
28/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657493,34560,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
18/02/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657495,42210,Dsit - Matrix Admin-other Professional Services,E1 1ew,Vendor
18/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657496,203160,Dsit - Matrix Admin-technical Advice / Services & Support,E1 1ew,Vendor
28/02/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657498,130800,Dsit - Matrix Admin-other Professional Services,E1 1ew,Vendor
28/02/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,657501,33840,Dsit - Matrix Admin-other Professional Services,E1 1ew,Vendor
21/02/2025,Business Rates,Dsit - Corporate Services - Dsit - Matrix Directorate,Ministry Of Justice,659122,36307.63,Dsit - Matrix Admin-business Rates,Np20 9bb,Wga Only
28/02/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,659168,130470,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653080,239164.12,Dsit - Nms - Net Zero-r&D Laboratory Services,Tw11 0lw,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653083,1537333.33,Dsit - Nms - Npl Advanced Manufacturing-r&D Laboratory Services,Tw11 0lw,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653086,1383166.67,Dsit - Nms - Npl Digital-r&D Laboratory Services,Tw11 0lw,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653087,1661333.33,Dsit - Nms - Npl Energy And Environment-r&D Laboratory Services,Tw11 0lw,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653089,1548000,Dsit - Nms - Npl Life Sciences And Health-r&D Laboratory Services,Tw11 0lw,Vendor
06/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,653091,1219666.67,Dsit - Nms - Npl Cross Sector-r&D Laboratory Services,Tw11 0lw,Vendor
05/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,653815,764728,Dsit - Nms Programme For Chemical & Biological Metrology At Lgc-r&D Laboratory Services,Tw11 0ly,Grant
05/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,653816,26140,Dsit - Nms - Net Zero-r&D Laboratory Services,Tw11 0ly,Grant
05/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,653817,153399.5,Dsit - Nms Government Chemist Programme At Lgc-r&D Laboratory Services,Tw11 0ly,Grant
05/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Tuv Sud Ltd,653971,193422,Dsit - Nms - Net Zero-r&D Laboratory Services,G75 0qf,Vendor
05/02/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Tuv Sud Ltd,653972,538918,Dsit - Nms Flow Programme At Nel-r&D Laboratory Services,G75 0qf,Vendor
05/02/2025,R & D Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,654254,4387431.09,Dsit - Met Office - Supercomputer R&D-r & D Research And Development Expenditure,Ex1 3pb,Wga Only
06/02/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,654816,872069.4,Dsit - Npl National Timing Centre-r&D Current Grants To Public Corporations,Tw11 0lw,Vendor
