Date of Payment,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,Supplier Post Code,Supplier Type
02/06/2025,Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Biotechnology And Biological Science Research Council,689940,10000000,Dsit - Research Councils Pension Scheme (Bbsrc) - Grant-current Grants To Central Government,Sn2 1uh,Wga Only
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Advanced Research And Invention Agency (Aria),689941,12305953,Dsit - Advanced Research And Invention Agency (Aria) Financing-grant-in-aid To Arms Length Bodies,Nw1 2da,Grant
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Natural Environment Research Council,689942,22000000,Dsit - Nerc Financing-grant-in-aid To Arms Length Bodies,Sn2 1eu,Wga Only
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Medical Research Council,689943,28000000,Dsit - Mrc Financing-grant-in-aid To Arms Length Bodies,W1n 4al,Wga Only
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Engineering And Physical Sciences Research Council,689944,130000000,Dsit - Epsrc Financing-grant-in-aid To Arms Length Bodies,Sn2 1ff,Vendor
02/06/2025,Grant-in-aid To Arms Length Bodies,"Dsit - Science, Innovation And Growth - Dsit - Science, Research And Innovation",Ukri - Biotechnology And Biological Science Research Council,689945,15000000,Dsit - Bbsrc Financing-grant-in-aid To Arms Length Bodies,Sn2 1ff,Wga Only
30/06/2025,R & D Uncapitalised Construction Costs,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Government Property Agency,699867,3585995,Dsit - Ecmwf Hq-r & D Uncapitalised Construction Costs,B3 2bj,Vendor
30/06/2025,R & D Uncapitalised Construction Costs,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Government Property Agency,699869,3584574.05,Dsit - Ecmwf Hq-r & D Uncapitalised Construction Costs,B3 2bj,Vendor
18/06/2025,Project Management Costs,Dsit - Digital And Technology Group - Dsit - Responsible Technology Adoption Unit,Thinks Insight And Strategy (Britain Thinks) Ltd,692679,83333.33,Dsit - Cdei - Programme-project Management Costs,Wc2r 1la,Vendor
26/06/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Futuredotnow,698944,45236.66,Dsit - Digital Skills & Inclusion-current Grants To Private Sector - Npish,Ox4 4dq,Vendor
13/06/2025,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Information Commissioners Office,695085,627500,Dsit - Ico Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sk9 5af,Vendor
03/06/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - International,The Alan Turing Institute,687003,82167.93,Dsit - Trigs - Itu & Internet Governance - Programme-consultancy Expenditure,Nw1 2db,Grant
03/06/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - International,The Alan Turing Institute,687003,497832.07,Dsit - Trigs - Itu & Internet Governance - Programme-consultancy Expenditure,Nw1 2db,Grant
12/06/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Uk Shared Business Services Ltd,680826,47800.8,Dsit - Matrix Admin-other Professional Services,Sn2 1ff,Vendor
12/06/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Uk Shared Business Services Ltd,680827,80278.8,Dsit - Matrix Admin-other Professional Services,Sn2 1ff,Vendor
12/06/2025,Uksbs - Service Costs,Dsit - Corporate Services - Dsit - Matrix Directorate,Uk Shared Business Services Ltd,681668,1023900,Dsit - Matrix Admin-uksbs - Service Costs,Np10 8qq,Vendor
12/06/2025,Uksbs - Service Costs,Dsit - Corporate Services - Dsit - Matrix Directorate,Uk Shared Business Services Ltd,681670,49872,Dsit - Matrix Admin-uksbs - Service Costs,Sn2 1ff,Vendor
12/06/2025,Uksbs - Service Costs,Dsit - Corporate Services - Dsit - Matrix Directorate,Uk Shared Business Services Ltd,681672,65232,Dsit - Matrix Admin-uksbs - Service Costs,Sn2 1ff,Vendor
12/06/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Program Planning Professionals Limited T/A Migso-pcubed,682073,26460,Dsit - Matrix Admin-ppm Consultancy,Ec3n 2ht,Vendor
03/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,686624,87840,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
03/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,686628,72240,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
03/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,686629,36000,Dsit - Matrix Admin-technical Advice / Services & Support,E1 1ew,Vendor
19/06/2025,Training & Skills - Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Workday Ltd,688149,53400,Dsit - Matrix Admin-training & Skills - Consultancy,Dublin 7,Vendor
19/06/2025,Training & Skills - Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Workday Ltd,688157,48505,Dsit - Matrix Admin-training & Skills - Consultancy,Dublin 7,Vendor
11/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Deloitte Llp,688287,52200,Dsit - Matrix Admin-org  Change Managt Consultcy,Ec4a 3bz,Vendor
12/06/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Program Planning Professionals Limited T/A Migso-pcubed,689001,25200,Dsit - Matrix Admin-ppm Consultancy,Ec3n 2ht,Vendor
06/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,689389,91944,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
03/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,690004,183607.5,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
03/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,690006,184434,Dsit - Matrix Admin-technical Advice / Services & Support,Kt8 9ju,Vendor
06/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,690007,155793.94,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
12/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Investigo Ltd,693042,93770,Dsit - Matrix Admin-org  Change Managt Consultcy,E1 6eg,Vendor
12/06/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Investigo Ltd,693043,28950,Dsit - Matrix Admin-ppm Consultancy,E1 6eg,Vendor
12/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Investigo Ltd,693047,338445,Dsit - Matrix Admin-org  Change Managt Consultcy,E1 6eg,Vendor
13/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Deloitte Llp,693642,116580,Dsit - Matrix Admin-org  Change Managt Consultcy,Ec4a 4tr,Vendor
13/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694178,161220,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
13/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694179,128280,Dsit - Matrix Admin-technical Advice / Services & Support,E1 1ew,Vendor
13/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694180,38400,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
13/06/2025,Other Professional Services,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694181,29280,Dsit - Matrix Admin-other Professional Services,E1 1ew,Vendor
24/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694182,83040,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
16/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694183,63840,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
16/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Tpximpact Ltd,694184,78000,Dsit - Devolved Admin-technical Advice / Services & Support,E1 1ew,Vendor
12/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,694757,168679.15,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
13/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,694758,47359.2,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
19/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Kpmg Llp,695034,210925,Dsit - Matrix Admin-org  Change Managt Consultcy,E14 5gl,Vendor
18/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,695802,83489,Dsit - Matrix Admin-org  Change Managt Consultcy,Kt8 9ju,Vendor
20/06/2025,Organisational  Change Management Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Investigo Ltd,696970,29400,Dsit - Matrix Admin-org  Change Managt Consultcy,E1 6eg,Vendor
23/06/2025,Ppm Consultancy,Dsit - Corporate Services - Dsit - Matrix Directorate,Program Planning Professionals Limited T/A Migso-pcubed,697383,35431.2,Dsit - Matrix Admin-ppm Consultancy,Ec3n 2ht,Vendor
30/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,698937,55226,Dsit - Matrix Admin-technical Advice / Services & Support,Kt8 9ju,Vendor
30/06/2025,Technical Advice / Services & Support,Dsit - Corporate Services - Dsit - Matrix Directorate,Veran Performance Ltd,699320,94301,Dsit - Matrix Admin-technical Advice / Services & Support,Kt8 9ju,Vendor
12/06/2025,R & D Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - International,Silicon Catalyst Uk Ltd,695024,1000000,Dsit - I&Es - Semis - Programme-r & D Research And Development Expenditure,Sw1p 2pn,Vendor
02/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,689998,1836099.6,Dsit - Nms - Npl Digital-r&D Laboratory Services,Tw11 0lw,Vendor
03/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,690000,551333.33,Dsit - Nms - Npl Energy And Environment-r&D Laboratory Services,Tw11 0lw,Vendor
03/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,690000,1505300,Dsit - Nms - Npl Energy And Environment-r&D Laboratory Services,Tw11 0lw,Vendor
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Tuv Sud Ltd,690703,1123406.82,Dsit - Nms Flow Programme At Nel-r&D Laboratory Services,G75 0qf,Vendor
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Tuv Sud Ltd,690704,84238,Dsit - Nms Flow Programme At Nel-r&D Laboratory Services,G75 0qf,Vendor
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Tuv Sud Ltd,690706,330890.62,Dsit - Nms - Net Zero-r&D Laboratory Services,G75 0qf,Vendor
05/06/2025,R & D Purchase Of Weather Information & Weather-related Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,690965,1883250,Dsit - Hadley Centre-r & D Purchase Of Weather Information & Weather-related Services,Ex1 3pb,Wga Only
05/06/2025,R & D Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,691332,5219262.08,Dsit - Met Office - Supercomputer R&D-r & D Research And Development Expenditure,Ex1 3pb,Wga Only
05/06/2025,R & D Purchase Of Weather Information & Weather-related Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,691538,557916.66,Dsit - Space Weather Service-r & D Purchase Of Weather Information & Weather-related Services,Ex1 3pb,Wga Only
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,692697,38426,Dsit - Nms - Net Zero-r&D Laboratory Services,Tw11 0ly,Grant
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,692699,1932716.6,Dsit - Nms Programme For Chemical & Biological Metrology At Lgc-r&D Laboratory Services,Tw11 0ly,Grant
04/06/2025,R&D Laboratory Services,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Lgc Ltd,692701,390501.6,Dsit - Nms Government Chemist Programme At Lgc-r&D Laboratory Services,Tw11 0ly,Grant
16/06/2025,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694003,1578254.29,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
16/06/2025,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694008,963295.85,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
16/06/2025,Clearing Account - Cost - Assets Under Construction - Freehold Building,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694788,641815.76,Dsit - Nms - Npl Buildings And Infrastructre (Sci-ringfence)-Clearing Account - Cost - Assets Under Construction - Freehold Building,Tw11 0lw,Vendor
16/06/2025,Nca - Additions - Other Loans - Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Npl Management Ltd,694798,222813.38,Dsit - Nms Npl Funding Activities-nca - Additions - Other Loans - Public Corporations,Tw11 0lw,Vendor
20/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,696974,29827.92,Dsit - Met Office - Strategic Priorities Fund-r&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
20/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,696974,115960.86,Dsit - Met Office - Strategic Priorities Fund-r&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
30/06/2025,Research And Development Expenditure,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Office Of Communications (Ofcom),697603,2913797.5,Dsit - Knowledge And Innovation Yearly Budget Adjustments-research And Development Expenditure,Se1 9ha,Vendor
25/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,698016,39432.25,Dsit - Met Office - Clean Air: Analysis & Solutions (Spf)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
25/06/2025,R&D Current Grants To Public Corporations,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Met Office,698016,120012.55,Dsit - Met Office - Clean Air: Analysis & Solutions (Spf)-R&D Current Grants To Public Corporations,Ex1 3pb,Wga Only
25/06/2025,It Software Licences And Software Maintenance,"Dsit - Corporate Services - Dsit - Finance, Project And Risk Directorate",Softcat Plc,697746,27855.4,Dsit - Devolved Admin-it Software Licences And Software Maintenance,Sl7 1lw,Vendor
02/06/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Local Government Association,691003,48000,Dsit - Res Policy Development Prog-current Grants To Private Sector - Npish,Sw1p 3hz,Wga Only
04/06/2025,Res - Npf - Agencies - General Fund,"Dsit - Science, Innovation And Growth - Dsit - Space",Uk Space Agency,691949,210000000,Dsit - Uk Space Agency - Supply Funding-res - Npf - Agencies - General Fund,Sn2 1sz,Wga Only
06/06/2025,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Fenix Media Ltd T/A Pulsar,689931,30972.9,Dsit - Soh Info Threats And Security Programme-other Professional Services,Ec1n 8aq,Vendor
13/06/2025,Other Professional Services,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Faculty Science Ltd,695066,48354.36,Dsit - Soh Info Threats And Security Programme-other Professional Services,Ec1v 9bw,Vendor
24/06/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Security And Online Harms,Crisp Thinking (Uk) Ltd,697384,30500,Dsit - Soh Info Threats And Security Programme-consultancy Expenditure,Ls1 4ol,Vendor
30/06/2025,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,699919,48732174.44,Dsit- Ofcom Cfer Receipts - Central-cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
09/06/2025,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Frontier Economics Ltd,663570,46840,Dsit - Cyber Quantification-research And Development Expenditure,Ec2a 4je,Vendor
18/06/2025,Other Goods/Services,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Prism Infosec Ltd,683601,35875.06,Dsit - Anlys Crit And Emerg Tech (Pr)-Other Goods/Services,Gl50 1ta,Vendor
02/06/2025,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Rsm Uk Consulting Llp,691281,34370,Dsit - Psti Act Enforcement And Research-research And Development Expenditure,Ec4a 4ab,Vendor
12/06/2025,Enforcement,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Department For Business And Trade (Dbt),694815,627246,Dsit - Psti Act Enforcement And Research-enforcement,Sw1a 2dy,Wga Only
30/06/2025,Cl - Cash Cfers Paid Over To Hmt,Dsit - Digital And Technology Group - Dsit - Dtg Central,Consolidated Fund Account 6622,699919,620966.24,Dsit- Bduk Cfer Receipts - Central (Ofcom Subsegment)-Cl - Cash Cfers Paid Over To Hmt,Rh10 1uh,Wga Only
03/06/2025,Professional Subscriptions,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Sayari Labs Inc,687851,94815,Dsit - Digital Identity (Prog - Main)-Professional Subscriptions,20001,Vendor
19/06/2025,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,664527,334748.67,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
19/06/2025,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,664528,334748.67,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
19/06/2025,Technical Advice / Services & Support,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,677118,334748.67,Dsit- Onp- Uktl-uk Telecoms Lab-technical Advice / Services & Support,Tw11 0lw,Vendor
02/06/2025,Grant-in-aid To Arms Length Bodies,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Building Digital Uk (Bduk),690008,35000000,Dsit - Bduk Grant In Aid Funding-grant-in-aid To Arms Length Bodies,Sw1a 2bq,Grant
10/06/2025,Research And Development Expenditure,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Turing Innovations Ltd,693691,53583.41,Dsit - Admin Nrf Digital Tech-research And Development Expenditure,Nw1 2db,Vendor
30/06/2025,Travel Booking,Dsit - Digital And Technology Group - Dsit - Ai Safety Institute,Cabinet Office,698960,74806.56,Dsit - Ai Safety Institute Operations-travel Booking,Np10 8fz,Wga Only
17/06/2025,Apprenticeship Levy,Dsit - Corporate Services - Dsit - Human Resources,Hm Revenue And Customs,694026,54423,Dsit - Devolved Admin-apprenticeship Levy,Bd98 8aa,Wga Only
18/06/2025,Advisory services,Dsit - Corporate Services - Dsit - Cs Coo Office,Stork & May Llp,696086,30000,Dsit - Devolved Admin-coaching,Ws1 4nh,Vendor
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The Royal Society,691865,24200000,Dsit - Royal Society-r & D Current Grants To Private Sector - Npish,Sw1y 5ag,Grant
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Academy Of Medical Sciences,691866,506427,Dsit - Academy Of Medical Sciences-r & D Current Grants To Private Sector - Npish,W1b 1qh,Grant
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,691867,3015527,Dsit - British Academy-r & D Current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
04/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Royal Academy Of Engineering Rae,691868,3587472.86,Dsit - Royal Academy Of Engineering-r & D Current Grants To Private Sector - Npish,Sw1y 5dg,Vendor
11/06/2025,R & D Current Grants To Overseas Bodies,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Cost Association,692807,34590.01,Dsit - Eu Exit: Cost Admin-r & D Current Grants To Overseas Bodies,1210,Grant
13/06/2025,Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",The British Academy,694862,25000,Dsit - Eu Exit: Horizon Europe Association - Participation Fee-current Grants To Private Sector - Npish,Sw1y 5ah,Vendor
02/06/2025,R & D Other Professional Services,Dsit - Government Digital Service - Dsit - Geospatial,Bluesky International Ltd,690714,204545.45,Dsit - Aerial Photography Great Britain Apgb-r & D Other Professional Services,Le65 2as,Vendor
03/06/2025,On-line Databases,Dsit - Government Digital Service - Dsit - Geospatial,Ordnance Survey Ltd,691318,103632,Dsit - National Land Data Programme-on-line Databases,So16 0as,Wga Only
09/06/2025,External Legal Advice And Service,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Dla Piper Uk Llp,693392,48318.61,Dsit - Directors Of International Admin-external Legal Advice And Service,Ls1 4dl,Vendor
26/06/2025,Consultancy Expenditure,Dsit - Digital And Technology Group - Dsit - Digital Economy And Data Policy,Pricewaterhousecoopers Llp,698958,39880,Dsit - Directors Of International Admin-consultancy Expenditure,Se1 2rd,Vendor
12/06/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,685695,94955.76,Dsit - Cyber Security Council - Isf-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
26/06/2025,Programme Monitoring And Evaluation,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,Kpmg Llp,698916,63375,Dsit - Cyber First Explorers - Isf-programme Monitoring And Evaluation,E14 5gl,Vendor
26/06/2025,Current Grants To Private Sector - Npish,Dsit - Digital And Technology Group - Dsit - Cyber Security And Digital Identity,The Uk Cyber Security Council,698945,84420,Dsit - Cyber Security Council - Isf-current Grants To Private Sector - Npish,Ec3a 4aa,Grant
25/06/2025,R & D Media And Design Services,"Dsit - Science, Innovation And Growth - Dsit - Government Office For Science",S&P Global Market Intelligence Cic,697758,103000,Dsit - Tsi Assessments-r & D Media And Design Services,Ny 10041,Vendor
27/06/2025,R & D Other It Consultancy,Dsit - Digital And Technology Group - Dsit - Digital Infrastructure,Npl Management Ltd,699252,1139166.67,Dsit- Onp- Uktl-uk Telecoms Lab-r & D Other It Consultancy,Tw11 0lw,Vendor
06/06/2025,R & D Current Grants To Central Government,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Uk Atomic Energy Authority (Ukaea),659958,102569.48,Dsit - Uk Atomic Energy Agency International Science Partnership Fund (Ispf Non-oda)-R & D Current Grants To Central Government,Ox14 3db,Wga Only
25/06/2025,R & D Current Grants To Private Sector - Npish,"Dsit - Science, Innovation And Growth - Dsit - International Research And Innovation Directorate",Newcastle University,684399,33807.05,Dsit - Tactical Fund-r & D Current Grants To Private Sector - Npish,Ne1 7ru,Grant
